,region,province,district,sub_district,province_eng,location,location_id
926,Eastern,นครราชสีมา,เมืองนครราชสีมา,นครราชสีมา,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/นครราชสีมา/Nakhon Ratchasima,926
927,Eastern,นครราชสีมา,เมืองนครราชสีมา,ในเมือง,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/ในเมือง/Nakhon Ratchasima,927
928,Eastern,นครราชสีมา,เมืองนครราชสีมา,บ้านเกาะ,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/บ้านเกาะ/Nakhon Ratchasima,928
929,Eastern,นครราชสีมา,เมืองนครราชสีมา,จอหอ,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/จอหอ/Nakhon Ratchasima,929
930,Eastern,นครราชสีมา,เมืองนครราชสีมา,หนองกระทุ่ม,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/หนองกระทุ่ม/Nakhon Ratchasima,930
931,Eastern,นครราชสีมา,เมืองนครราชสีมา,หมื่นไวย,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/หมื่นไวย/Nakhon Ratchasima,931
932,Eastern,นครราชสีมา,เมืองนครราชสีมา,ตลาด,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/ตลาด/Nakhon Ratchasima,932
933,Eastern,นครราชสีมา,เมืองนครราชสีมา,ปรุใหญ่,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/ปรุใหญ่/Nakhon Ratchasima,933
934,Eastern,นครราชสีมา,เมืองนครราชสีมา,หนองไผ่ล้อม,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/หนองไผ่ล้อม/Nakhon Ratchasima,934
935,Eastern,นครราชสีมา,เมืองนครราชสีมา,โพธิ์กลาง,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/โพธิ์กลาง/Nakhon Ratchasima,935
936,Eastern,นครราชสีมา,เมืองนครราชสีมา,หนองบัวศาลา,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/หนองบัวศาลา/Nakhon Ratchasima,936
937,Eastern,นครราชสีมา,เมืองนครราชสีมา,หนองจะบก,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/หนองจะบก/Nakhon Ratchasima,937
938,Eastern,นครราชสีมา,เมืองนครราชสีมา,มะเริง,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/มะเริง/Nakhon Ratchasima,938
939,Eastern,นครราชสีมา,เมืองนครราชสีมา,ไชยมงคล,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/ไชยมงคล/Nakhon Ratchasima,939
940,Eastern,นครราชสีมา,ปากช่อง,หนองน้ำแดง,Nakhon Ratchasima,Eastern/นครราชสีมา/ปากช่อง/หนองน้ำแดง/Nakhon Ratchasima,940
941,Eastern,นครราชสีมา,เมืองนครราชสีมา,บ้านโพธิ์,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/บ้านโพธิ์/Nakhon Ratchasima,941
942,Eastern,นครราชสีมา,เมืองนครราชสีมา,พะเนา,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/พะเนา/Nakhon Ratchasima,942
943,Eastern,นครราชสีมา,ขามทะเลสอ,ขามทะเลสอ,Nakhon Ratchasima,Eastern/นครราชสีมา/ขามทะเลสอ/ขามทะเลสอ/Nakhon Ratchasima,943
944,Eastern,นครราชสีมา,ปักธงชัย,เมืองปัก,Nakhon Ratchasima,Eastern/นครราชสีมา/ปักธงชัย/เมืองปัก/Nakhon Ratchasima,944
945,Eastern,นครราชสีมา,เมืองนครราชสีมา,หนองระเวียง,Nakhon Ratchasima,Eastern/นครราชสีมา/เมืองนครราชสีมา/หนองระเวียง/Nakhon Ratchasima,945
946,Eastern,นครราชสีมา,Not Sated,Not Sated,Nakhon Ratchasima,Eastern/นครราชสีมา/Not Sated/Not Sated/Nakhon Ratchasima,946
947,Central,พระนครศรีอยุธยา,มหาราช,บ้านใหม่,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/มหาราช/บ้านใหม่/Phra Nakhon Si Ayutthaya,947
948,Central,อ่างทอง,เมืองอ่างทอง,หัวไผ่,Ang Thong,Central/อ่างทอง/เมืองอ่างทอง/หัวไผ่/Ang Thong,948
949,Central,อ่างทอง,เมืองอ่างทอง,จำปาหล่อ,Ang Thong,Central/อ่างทอง/เมืองอ่างทอง/จำปาหล่อ/Ang Thong,949
950,Central,อ่างทอง,ป่าโมก,บางปลากด,Ang Thong,Central/อ่างทอง/ป่าโมก/บางปลากด/Ang Thong,950
951,Central,พระนครศรีอยุธยา,มหาราช,ท่าตอ,Phra Nakhon Si Ayutthaya,Central/พระนครศรีอยุธยา/มหาราช/ท่าตอ/Phra Nakhon Si Ayutthaya,951
952,Central,สิงห์บุรี,เมืองสิงห์บุรี,บางมัญ,Sing Buri,Central/สิงห์บุรี/เมืองสิงห์บุรี/บางมัญ/Sing Buri,952
953,Central,อ่างทอง,เมืองอ่างทอง,ตลาดกรวด,Ang Thong,Central/อ่างทอง/เมืองอ่างทอง/ตลาดกรวด/Ang Thong,953
954,Central,สระบุรี,เมืองสระบุรี,นาโฉง,Saraburi,Central/สระบุรี/เมืองสระบุรี/นาโฉง/Saraburi,954
955,Central,สระบุรี,เมืองสระบุรี,ดาวเรือง,Saraburi,Central/สระบุรี/เมืองสระบุรี/ดาวเรือง/Saraburi,955
956,Central,สระบุรี,เมืองสระบุรี,โคกสว่าง,Saraburi,Central/สระบุรี/เมืองสระบุรี/โคกสว่าง/Saraburi,956
957,Central,สระบุรี,เมืองสระบุรี,ตลิ่งชัน,Saraburi,Central/สระบุรี/เมืองสระบุรี/ตลิ่งชัน/Saraburi,957
958,Central,สระบุรี,เฉลิมพระเกียรติ,ผึ้งรวง,Saraburi,Central/สระบุรี/เฉลิมพระเกียรติ/ผึ้งรวง/Saraburi,958
959,Eastern,นครราชสีมา,โนนไทย,โนนไทย,Nakhon Ratchasima,Eastern/นครราชสีมา/โนนไทย/โนนไทย/Nakhon Ratchasima,959
960,Eastern,นครราชสีมา,ขามทะเลสอ,โป่งแดง,Nakhon Ratchasima,Eastern/นครราชสีมา/ขามทะเลสอ/โป่งแดง/Nakhon Ratchasima,960
961,Central,ลพบุรี,เมืองลพบุรี,ท่าแค,Lop buri,Central/ลพบุรี/เมืองลพบุรี/ท่าแค/Lop buri,961
962,Central,ชัยนาท,เมืองชัยนาท,ในเมือง,Chai Nat,Central/ชัยนาท/เมืองชัยนาท/ในเมือง/Chai Nat,962
963,Central,ชัยนาท,เมืองชัยนาท,ชัยนาท,Chai Nat,Central/ชัยนาท/เมืองชัยนาท/ชัยนาท/Chai Nat,963
964,Central,ชัยนาท,เมืองชัยนาท,เขาท่าพระ,Chai Nat,Central/ชัยนาท/เมืองชัยนาท/เขาท่าพระ/Chai Nat,964
965,Central,ลพบุรี,เมืองลพบุรี,บางขันหมาก,Lop buri,Central/ลพบุรี/เมืองลพบุรี/บางขันหมาก/Lop buri,965
966,Central,สิงห์บุรี,พรหมบุรี,พรหมบุรี,Sing Buri,Central/สิงห์บุรี/พรหมบุรี/พรหมบุรี/Sing Buri,966
967,Central,ลพบุรี,ท่าวุ้ง,ท่าวุ้ง,Lop buri,Central/ลพบุรี/ท่าวุ้ง/ท่าวุ้ง/Lop buri,967
968,Central,ลพบุรี,เมืองลพบุรี,นิคมสร้างตนเอง,Lop buri,Central/ลพบุรี/เมืองลพบุรี/นิคมสร้างตนเอง/Lop buri,968
969,Central,ลพบุรี,เมืองลพบุรี,โพธิ์เก้าต้น,Lop buri,Central/ลพบุรี/เมืองลพบุรี/โพธิ์เก้าต้น/Lop buri,969
970,Central,ลพบุรี,เมืองลพบุรี,เขาพระงาม,Lop buri,Central/ลพบุรี/เมืองลพบุรี/เขาพระงาม/Lop buri,970
971,Central,ลพบุรี,Not Sated,Not Sated,Lop buri,Central/ลพบุรี/Not Sated/Not Sated/Lop buri,971
972,Northern,นครสวรรค์,ไพศาลี,สำโรงชัย,Nakhon Sawan,Northern/นครสวรรค์/ไพศาลี/สำโรงชัย/Nakhon Sawan,972
973,Eastern,ศรีสะเกษ,เมืองศรีสะเกษ,เมืองเหนือ,Si Sa Ket,Eastern/ศรีสะเกษ/เมืองศรีสะเกษ/เมืองเหนือ/Si Sa Ket,973
974,Eastern,ศรีสะเกษ,เมืองศรีสะเกษ,เมืองใต้,Si Sa Ket,Eastern/ศรีสะเกษ/เมืองศรีสะเกษ/เมืองใต้/Si Sa Ket,974
975,Eastern,ศรีสะเกษ,เมืองศรีสะเกษ,โพธิ์,Si Sa Ket,Eastern/ศรีสะเกษ/เมืองศรีสะเกษ/โพธิ์/Si Sa Ket,975
976,Eastern,ศรีสะเกษ,เมืองศรีสะเกษ,น้ำคำ,Si Sa Ket,Eastern/ศรีสะเกษ/เมืองศรีสะเกษ/น้ำคำ/Si Sa Ket,976
977,Eastern,ศรีสะเกษ,เมืองศรีสะเกษ,หนองครก,Si Sa Ket,Eastern/ศรีสะเกษ/เมืองศรีสะเกษ/หนองครก/Si Sa Ket,977
978,Eastern,ศรีสะเกษ,เมืองศรีสะเกษ,หนองไผ่,Si Sa Ket,Eastern/ศรีสะเกษ/เมืองศรีสะเกษ/หนองไผ่/Si Sa Ket,978
979,Eastern,ศรีสะเกษ,เมืองศรีสะเกษ,โพนข่า,Si Sa Ket,Eastern/ศรีสะเกษ/เมืองศรีสะเกษ/โพนข่า/Si Sa Ket,979
980,Central,สิงห์บุรี,เมืองสิงห์บุรี,บางกระบือ,Sing Buri,Central/สิงห์บุรี/เมืองสิงห์บุรี/บางกระบือ/Sing Buri,980
981,Northern,พิษณุโลก,เมืองพิษณุโลก,ท่าโพธิ์,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/ท่าโพธิ์/Phitsanulok,981
982,Central,ชัยนาท,เมืองชัยนาท,ท่าชัย,Chai Nat,Central/ชัยนาท/เมืองชัยนาท/ท่าชัย/Chai Nat,982
983,Central,ชัยนาท,สรรพยา,ตลุก,Chai Nat,Central/ชัยนาท/สรรพยา/ตลุก/Chai Nat,983
984,Central,ลพบุรี,เมืองลพบุรี,โคกกะเทียม,Lop buri,Central/ลพบุรี/เมืองลพบุรี/โคกกะเทียม/Lop buri,984
985,Eastern,ยโสธร,เมืองยโสธร,ในเมือง,Yasothon,Eastern/ยโสธร/เมืองยโสธร/ในเมือง/Yasothon,985
986,Eastern,ยโสธร,เมืองยโสธร,ตาดทอง,Yasothon,Eastern/ยโสธร/เมืองยโสธร/ตาดทอง/Yasothon,986
987,Eastern,ยโสธร,เมืองยโสธร,สำราญ,Yasothon,Eastern/ยโสธร/เมืองยโสธร/สำราญ/Yasothon,987
988,Eastern,ยโสธร,เมืองยโสธร,น้ำคำใหญ่,Yasothon,Eastern/ยโสธร/เมืองยโสธร/น้ำคำใหญ่/Yasothon,988
989,Eastern,ยโสธร,เมืองยโสธร,เขื่องคำ,Yasothon,Eastern/ยโสธร/เมืองยโสธร/เขื่องคำ/Yasothon,989
990,Eastern,ยโสธร,เมืองยโสธร,Not Sated,Yasothon,Eastern/ยโสธร/เมืองยโสธร/Not Sated/Yasothon,990
991,Eastern,ร้อยเอ็ด,พนมไพร,พนมไพร,Roi Et,Eastern/ร้อยเอ็ด/พนมไพร/พนมไพร/Roi Et,991
992,Eastern,ชัยภูมิ,เมืองชัยภูมิ,รอบเมือง,Chaiyaphum,Eastern/ชัยภูมิ/เมืองชัยภูมิ/รอบเมือง/Chaiyaphum,992
993,Eastern,ชัยภูมิ,เมืองชัยภูมิ,ในเมือง,Chaiyaphum,Eastern/ชัยภูมิ/เมืองชัยภูมิ/ในเมือง/Chaiyaphum,993
994,Eastern,ชัยภูมิ,เมืองชัยภูมิ,โพนทอง,Chaiyaphum,Eastern/ชัยภูมิ/เมืองชัยภูมิ/โพนทอง/Chaiyaphum,994
995,Eastern,ชัยภูมิ,เมืองชัยภูมิ,หนองนาแซง,Chaiyaphum,Eastern/ชัยภูมิ/เมืองชัยภูมิ/หนองนาแซง/Chaiyaphum,995
996,Eastern,ชัยภูมิ,Not Sated,Not Sated,Chaiyaphum,Eastern/ชัยภูมิ/Not Sated/Not Sated/Chaiyaphum,996
997,Eastern,อำนาจเจริญ,เมืองอำนาจเจริญ,บุ่ง,Amnat Charoen,Eastern/อำนาจเจริญ/เมืองอำนาจเจริญ/บุ่ง/Amnat Charoen,997
998,Eastern,อำนาจเจริญ,เมืองอำนาจเจริญ,โนนหนามแท่ง,Amnat Charoen,Eastern/อำนาจเจริญ/เมืองอำนาจเจริญ/โนนหนามแท่ง/Amnat Charoen,998
999,Eastern,ร้อยเอ็ด,เมืองร้อยเอ็ด,ในเมือง,Roi Et,Eastern/ร้อยเอ็ด/เมืองร้อยเอ็ด/ในเมือง/Roi Et,999
1000,Eastern,ร้อยเอ็ด,เมืองร้อยเอ็ด,เหนือเมือง,Roi Et,Eastern/ร้อยเอ็ด/เมืองร้อยเอ็ด/เหนือเมือง/Roi Et,1000
1001,Eastern,ร้อยเอ็ด,เมืองร้อยเอ็ด,ดงลาน,Roi Et,Eastern/ร้อยเอ็ด/เมืองร้อยเอ็ด/ดงลาน/Roi Et,1001
1002,Eastern,ร้อยเอ็ด,เมืองร้อยเอ็ด,หนองแวง,Roi Et,Eastern/ร้อยเอ็ด/เมืองร้อยเอ็ด/หนองแวง/Roi Et,1002
1003,Eastern,ร้อยเอ็ด,ธวัชบุรี,นิเวศน์,Roi Et,Eastern/ร้อยเอ็ด/ธวัชบุรี/นิเวศน์/Roi Et,1003
1004,Eastern,ร้อยเอ็ด,เมืองร้อยเอ็ด,รอบเมือง,Roi Et,Eastern/ร้อยเอ็ด/เมืองร้อยเอ็ด/รอบเมือง/Roi Et,1004
1005,Eastern,ร้อยเอ็ด,Not Sated,Not Sated,Roi Et,Eastern/ร้อยเอ็ด/Not Sated/Not Sated/Roi Et,1005
1006,Eastern,ขอนแก่น,เมืองขอนแก่น,บ้านเป็ด,Khon Kaen,Eastern/ขอนแก่น/เมืองขอนแก่น/บ้านเป็ด/Khon Kaen,1006
1007,Eastern,ขอนแก่น,เมืองขอนแก่น,พระลับ,Khon Kaen,Eastern/ขอนแก่น/เมืองขอนแก่น/พระลับ/Khon Kaen,1007
1008,Eastern,ขอนแก่น,เมืองขอนแก่น,เมืองเก่า,Khon Kaen,Eastern/ขอนแก่น/เมืองขอนแก่น/เมืองเก่า/Khon Kaen,1008
1009,Eastern,ขอนแก่น,Not Sated,Not Sated,Khon Kaen,Eastern/ขอนแก่น/Not Sated/Not Sated/Khon Kaen,1009
1010,Eastern,ขอนแก่น,เมืองขอนแก่น,ศิลา,Khon Kaen,Eastern/ขอนแก่น/เมืองขอนแก่น/ศิลา/Khon Kaen,1010
1011,Eastern,ขอนแก่น,เมืองขอนแก่น,บึงเนียม,Khon Kaen,Eastern/ขอนแก่น/เมืองขอนแก่น/บึงเนียม/Khon Kaen,1011
1012,Eastern,ขอนแก่น,เมืองขอนแก่น,Not Sated,Khon Kaen,Eastern/ขอนแก่น/เมืองขอนแก่น/Not Sated/Khon Kaen,1012
1013,Eastern,อุดรธานี,วังสามหมอ,วังสามหมอ,Udon Thani,Eastern/อุดรธานี/วังสามหมอ/วังสามหมอ/Udon Thani,1013
1014,Northern,ลำพูน,เมืองลำพูน,ในเมือง,Lamphun,Northern/ลำพูน/เมืองลำพูน/ในเมือง/Lamphun,1014
1015,Eastern,ขอนแก่น,บ้านแฮด,โนนสมบูรณ์,Khon Kaen,Eastern/ขอนแก่น/บ้านแฮด/โนนสมบูรณ์/Khon Kaen,1015
1016,Eastern,ขอนแก่น,เมืองขอนแก่น,ท่าพระ,Khon Kaen,Eastern/ขอนแก่น/เมืองขอนแก่น/ท่าพระ/Khon Kaen,1016
1017,Eastern,ขอนแก่น,เมืองขอนแก่น,บ้านทุ่ม,Khon Kaen,Eastern/ขอนแก่น/เมืองขอนแก่น/บ้านทุ่ม/Khon Kaen,1017
1018,Eastern,นครราชสีมา,คง,เทพาลัย,Nakhon Ratchasima,Eastern/นครราชสีมา/คง/เทพาลัย/Nakhon Ratchasima,1018
1019,Northern,เพชรบูรณ์,เมืองเพชรบูรณ์,สะเดียง,Phetchabun,Northern/เพชรบูรณ์/เมืองเพชรบูรณ์/สะเดียง/Phetchabun,1019
1020,Northern,เพชรบูรณ์,เมืองเพชรบูรณ์,นางั่ว,Phetchabun,Northern/เพชรบูรณ์/เมืองเพชรบูรณ์/นางั่ว/Phetchabun,1020
1021,Northern,เพชรบูรณ์,เมืองเพชรบูรณ์,ดงมูลเหล็ก,Phetchabun,Northern/เพชรบูรณ์/เมืองเพชรบูรณ์/ดงมูลเหล็ก/Phetchabun,1021
1022,Northern,เพชรบูรณ์,เมืองเพชรบูรณ์,บ้านโตก,Phetchabun,Northern/เพชรบูรณ์/เมืองเพชรบูรณ์/บ้านโตก/Phetchabun,1022
1023,Northern,เพชรบูรณ์,เมืองเพชรบูรณ์,ป่าเลา,Phetchabun,Northern/เพชรบูรณ์/เมืองเพชรบูรณ์/ป่าเลา/Phetchabun,1023
1024,Northern,เพชรบูรณ์,เมืองเพชรบูรณ์,Not Sated,Phetchabun,Northern/เพชรบูรณ์/เมืองเพชรบูรณ์/Not Sated/Phetchabun,1024
1025,Eastern,ขอนแก่น,เมืองขอนแก่น,แดงใหญ่,Khon Kaen,Eastern/ขอนแก่น/เมืองขอนแก่น/แดงใหญ่/Khon Kaen,1025
1026,Eastern,กาฬสินธุ์,เมืองกาฬสินธุ์,หลุบ,Kalasin,Eastern/กาฬสินธุ์/เมืองกาฬสินธุ์/หลุบ/Kalasin,1026
1027,Eastern,กาฬสินธุ์,เมืองกาฬสินธุ์,กาฬสินธุ์,Kalasin,Eastern/กาฬสินธุ์/เมืองกาฬสินธุ์/กาฬสินธุ์/Kalasin,1027
1028,Eastern,กาฬสินธุ์,เมืองกาฬสินธุ์,ลำพาน,Kalasin,Eastern/กาฬสินธุ์/เมืองกาฬสินธุ์/ลำพาน/Kalasin,1028
1029,Eastern,กาฬสินธุ์,เมืองกาฬสินธุ์,เหนือ,Kalasin,Eastern/กาฬสินธุ์/เมืองกาฬสินธุ์/เหนือ/Kalasin,1029
1030,Eastern,กาฬสินธุ์,เมืองกาฬสินธุ์,Not Sated,Kalasin,Eastern/กาฬสินธุ์/เมืองกาฬสินธุ์/Not Sated/Kalasin,1030
1031,Eastern,กาฬสินธุ์,เมืองกาฬสินธุ์,โพนทอง,Kalasin,Eastern/กาฬสินธุ์/เมืองกาฬสินธุ์/โพนทอง/Kalasin,1031
1032,Northern,พิจิตร,เมืองพิจิตร,ในเมือง,Phichit,Northern/พิจิตร/เมืองพิจิตร/ในเมือง/Phichit,1032
1033,Northern,พิจิตร,เมืองพิจิตร,ท่าหลวง,Phichit,Northern/พิจิตร/เมืองพิจิตร/ท่าหลวง/Phichit,1033
1034,Northern,พิจิตร,เมืองพิจิตร,คลองคะเชนทร์,Phichit,Northern/พิจิตร/เมืองพิจิตร/คลองคะเชนทร์/Phichit,1034
1035,Northern,พิจิตร,เมืองพิจิตร,Not Sated,Phichit,Northern/พิจิตร/เมืองพิจิตร/Not Sated/Phichit,1035
1036,Northern,พิจิตร,เมืองพิจิตร,ปากทาง,Phichit,Northern/พิจิตร/เมืองพิจิตร/ปากทาง/Phichit,1036
1037,Northern,พิจิตร,เมืองพิจิตร,บ้านบุ่ง,Phichit,Northern/พิจิตร/เมืองพิจิตร/บ้านบุ่ง/Phichit,1037
1038,Northern,พิจิตร,เมืองพิจิตร,เมืองเก่า,Phichit,Northern/พิจิตร/เมืองพิจิตร/เมืองเก่า/Phichit,1038
1039,Northern,พิจิตร,สากเหล็ก,คลองทราย,Phichit,Northern/พิจิตร/สากเหล็ก/คลองทราย/Phichit,1039
1040,Northern,พิจิตร,เมืองพิจิตร,ท่าฬ่อ,Phichit,Northern/พิจิตร/เมืองพิจิตร/ท่าฬ่อ/Phichit,1040
1041,Northern,พิจิตร,เมืองพิจิตร,โรงช้าง,Phichit,Northern/พิจิตร/เมืองพิจิตร/โรงช้าง/Phichit,1041
1042,Eastern,ขอนแก่น,เมืองขอนแก่น,สำราญ,Khon Kaen,Eastern/ขอนแก่น/เมืองขอนแก่น/สำราญ/Khon Kaen,1042
1043,Northern,กำแพงเพชร,เมืองกำแพงเพชร,ในเมือง,Kamphaeng Phet,Northern/กำแพงเพชร/เมืองกำแพงเพชร/ในเมือง/Kamphaeng Phet,1043
1044,Northern,กำแพงเพชร,เมืองกำแพงเพชร,นครชุม,Kamphaeng Phet,Northern/กำแพงเพชร/เมืองกำแพงเพชร/นครชุม/Kamphaeng Phet,1044
1045,Northern,กำแพงเพชร,เมืองกำแพงเพชร,หนองปลิง,Kamphaeng Phet,Northern/กำแพงเพชร/เมืองกำแพงเพชร/หนองปลิง/Kamphaeng Phet,1045
1046,Northern,อุทัยธานี,บ้านไร่,บ้านไร่,Uthai Thani,Northern/อุทัยธานี/บ้านไร่/บ้านไร่/Uthai Thani,1046
1047,Northern,เชียงราย,แม่สาย,โป่งงาม,Chiang Rai,Northern/เชียงราย/แม่สาย/โป่งงาม/Chiang Rai,1047
1048,Northern,กำแพงเพชร,เมืองกำแพงเพชร,ท่าขุนราม,Kamphaeng Phet,Northern/กำแพงเพชร/เมืองกำแพงเพชร/ท่าขุนราม/Kamphaeng Phet,1048
1049,Northern,กำแพงเพชร,Not Sated,Not Sated,Kamphaeng Phet,Northern/กำแพงเพชร/Not Sated/Not Sated/Kamphaeng Phet,1049
1050,Northern,กำแพงเพชร,เมืองกำแพงเพชร,เทพนคร,Kamphaeng Phet,Northern/กำแพงเพชร/เมืองกำแพงเพชร/เทพนคร/Kamphaeng Phet,1050
1051,Northern,ตาก,แม่สอด,พระธาตุผาแดง,Tak,Northern/ตาก/แม่สอด/พระธาตุผาแดง/Tak,1051
1052,Northern,ตาก,แม่สอด,แม่ตาว,Tak,Northern/ตาก/แม่สอด/แม่ตาว/Tak,1052
1053,Northern,พิษณุโลก,เมืองพิษณุโลก,บึงพระ,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/บึงพระ/Phitsanulok,1053
1054,Eastern,มุกดาหาร,เมืองมุกดาหาร,มุกดาหาร,Mukdahan,Eastern/มุกดาหาร/เมืองมุกดาหาร/มุกดาหาร/Mukdahan,1054
1055,Eastern,มุกดาหาร,เมืองมุกดาหาร,ศรีบุญเรือง,Mukdahan,Eastern/มุกดาหาร/เมืองมุกดาหาร/ศรีบุญเรือง/Mukdahan,1055
1056,Eastern,สกลนคร,อากาศอำนวย,อากาศ,Sakon Nakhon,Eastern/สกลนคร/อากาศอำนวย/อากาศ/Sakon Nakhon,1056
1057,Northern,พิษณุโลก,เมืองพิษณุโลก,วัดจันทร์,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/วัดจันทร์/Phitsanulok,1057
1058,Northern,พิษณุโลก,เมืองพิษณุโลก,ท่าทอง,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/ท่าทอง/Phitsanulok,1058
1059,Northern,พิษณุโลก,เมืองพิษณุโลก,อรัญญิก,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/อรัญญิก/Phitsanulok,1059
1060,Northern,พิษณุโลก,วังทอง,วังทอง,Phitsanulok,Northern/พิษณุโลก/วังทอง/วังทอง/Phitsanulok,1060
1061,Northern,พิษณุโลก,เมืองพิษณุโลก,บ้านคลอง,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/บ้านคลอง/Phitsanulok,1061
1062,Northern,พิษณุโลก,เมืองพิษณุโลก,สมอแข,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/สมอแข/Phitsanulok,1062
1063,Northern,พิษณุโลก,เมืองพิษณุโลก,วัดพริก,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/วัดพริก/Phitsanulok,1063
1064,Northern,พิษณุโลก,เมืองพิษณุโลก,พิษณุโลก,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/พิษณุโลก/Phitsanulok,1064
1065,Northern,พิษณุโลก,เมืองพิษณุโลก,หัวรอ,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/หัวรอ/Phitsanulok,1065
1066,Northern,พิษณุโลก,เมืองพิษณุโลก,พลายชุมพล,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/พลายชุมพล/Phitsanulok,1066
1067,Northern,พิษณุโลก,เมืองพิษณุโลก,บ้านกร่าง,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/บ้านกร่าง/Phitsanulok,1067
1068,Northern,พิษณุโลก,วังทอง,บ้านกลาง,Phitsanulok,Northern/พิษณุโลก/วังทอง/บ้านกลาง/Phitsanulok,1068
1069,Northern,พิษณุโลก,เมืองพิษณุโลก,ปากโทก,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/ปากโทก/Phitsanulok,1069
1070,Northern,พิษณุโลก,เมืองพิษณุโลก,ไผ่ขอดอน,Phitsanulok,Northern/พิษณุโลก/เมืองพิษณุโลก/ไผ่ขอดอน/Phitsanulok,1070
1071,Northern,พิษณุโลก,พรหมพิราม,มะตูม,Phitsanulok,Northern/พิษณุโลก/พรหมพิราม/มะตูม/Phitsanulok,1071
1072,Northern,พิษณุโลก,Not Sated,Not Sated,Phitsanulok,Northern/พิษณุโลก/Not Sated/Not Sated/Phitsanulok,1072
1073,Northern,สุโขทัย,เมืองสุโขทัย,ธานี,Sukhothai,Northern/สุโขทัย/เมืองสุโขทัย/ธานี/Sukhothai,1073
1074,Northern,สุโขทัย,เมืองสุโขทัย,บ้านกล้วย,Sukhothai,Northern/สุโขทัย/เมืองสุโขทัย/บ้านกล้วย/Sukhothai,1074
1075,Northern,สุโขทัย,เมืองสุโขทัย,ปากแคว,Sukhothai,Northern/สุโขทัย/เมืองสุโขทัย/ปากแคว/Sukhothai,1075
1076,Northern,สุโขทัย,เมืองสุโขทัย,ยางซ้าย,Sukhothai,Northern/สุโขทัย/เมืองสุโขทัย/ยางซ้าย/Sukhothai,1076
1077,Northern,สุโขทัย,เมืองสุโขทัย,Not Sated,Sukhothai,Northern/สุโขทัย/เมืองสุโขทัย/Not Sated/Sukhothai,1077
1078,Northern,สุโขทัย,เมืองสุโขทัย,เมืองเก่า,Sukhothai,Northern/สุโขทัย/เมืองสุโขทัย/เมืองเก่า/Sukhothai,1078
1079,Northern,สุโขทัย,ศรีสำโรง,เกาะตาเลี้ยง,Sukhothai,Northern/สุโขทัย/ศรีสำโรง/เกาะตาเลี้ยง/Sukhothai,1079
1080,Northern,สุโขทัย,เมืองสุโขทัย,บ้านหลุม,Sukhothai,Northern/สุโขทัย/เมืองสุโขทัย/บ้านหลุม/Sukhothai,1080
1081,Eastern,หนองบัวลำภู,เมืองหนองบัวลำภู,หนองบัว,Nong Bua Lam Phu,Eastern/หนองบัวลำภู/เมืองหนองบัวลำภู/หนองบัว/Nong Bua Lam Phu,1081
1082,Eastern,หนองบัวลำภู,เมืองหนองบัวลำภู,ลำภู,Nong Bua Lam Phu,Eastern/หนองบัวลำภู/เมืองหนองบัวลำภู/ลำภู/Nong Bua Lam Phu,1082
1083,Eastern,หนองบัวลำภู,เมืองหนองบัวลำภู,โพธิ์ชัย,Nong Bua Lam Phu,Eastern/หนองบัวลำภู/เมืองหนองบัวลำภู/โพธิ์ชัย/Nong Bua Lam Phu,1083
