url,name,roomType,roomStyle,roomSize,monthlyRent,dailyRent,roomContract,minMonthlyRent,maxMonthlyRent,minDailyRent,maxDailyRent,apartment_url
https://www.renthub.in.th/แอทสิงห์-เซอร์วิส-อพาร์ทเมนท์-สาขา-ข่วงสิงห์,แอทสิงห์ เซอร์วิส อพาร์ทเมนท์(สาขา ข่วงสิงห์),ตึก A Type 3,สตูดิโอ,30.0,"5,000 - 5,500 บาท",-,,5000.0,5500.0,,,
https://www.renthub.in.th/ซี-ดี-อาร์-คอร์ท,ซี.ดี.อาร์ คอร์ท,รายวัน(สำหรับ 5-10 ท่าน),สตูดิโอ,35.0,-,"350 - 1,500 บาท",,,,350.0,1500.0,
https://www.renthub.in.th/ซี-ดี-อาร์-คอร์ท,ซี.ดี.อาร์ คอร์ท,รายเดือน,สตูดิโอ,21.0,"3,000 - 4,200 บาท",-,,3000.0,4200.0,,,
https://www.renthub.in.th/ซี-ดี-อาร์-คอร์ท,ซี.ดี.อาร์ คอร์ท,รายวัน(สำหรับ 2 ท่าน),สตูดิโอ,21.0,-,"350 - 1,500 บาท",,,,350.0,1500.0,
https://www.renthub.in.th/ศิลารมณ์เฮาส์-เชียงใหม่,ศิลารมณ์เฮาส์ เชียงใหม่,ห้องพัก,1 ห้องนอน,23.0,"2,500 - 3,200 บาท",-,,2500.0,3200.0,,,
https://www.renthub.in.th/ภูริเดช-เรสซิเดนส์,ภูริเดช เรสซิเดนส์,ห้องโซนA,1 ห้องนอน,30.0,"4,000 - 4,300 บาท",-,,4000.0,4300.0,,,
https://www.renthub.in.th/ภูริเดช-เรสซิเดนส์,ภูริเดช เรสซิเดนส์,ห้อง VIP,1 ห้องนอน,32.0,"6,500 บาท",-,,6500.0,6500.0,,,
https://www.renthub.in.th/ภูริเดช-เรสซิเดนส์,ภูริเดช เรสซิเดนส์,ห้องโซนB,1 ห้องนอน,30.0,"5,500 บาท",-,,5500.0,5500.0,,,
https://www.renthub.in.th/แอล-พี-หนองหอย,แอล พี   (หนองหอย),ธรรมดา,1 ห้องนอน,20.0,"1,800 - 2,800 บาท",-,,1800.0,2800.0,,,
https://www.renthub.in.th/stay-apartment-สเตย์อพาร์ตเม้นต์,STAY APARTMENT สเตย์อพาร์ตเม้นต์,ห้องแอร์,สตูดิโอ,22.0,"3,900 - 4,200 บาท",-,,3900.0,4200.0,,,
https://www.renthub.in.th/โรงแรม-ซี-เอ็ม-ไนท์บาซาร์-บูทีค-ย้ายกระเป๋าเข้าอยู่ได้เลย-ฟรีทำความสะอาดทุกวัน-พนักงาน-24-ชม,โรงแรม ซี เอ็ม ไนท์บาซาร์ บูทีค **ย้ายกระเป๋าเข้าอยู่ได้เลย ฟรีทำความสะอาดทุกวัน พนักงาน 24 ชม**,ดีลักซ์ ห้องแอร์,สตูดิโอ,22.0,"15,000 - 18,000 บาท",-,,15000.0,18000.0,,,
https://www.renthub.in.th/บิลเลี่ยน-อพาร์ทเม้นท์,บิลเลี่ยน อพาร์ทเม้นท์,อพาร์ทเม้นท์,สตูดิโอ,25.5,"3,900 - 4,200 บาท",-,,3900.0,4200.0,,,
https://www.renthub.in.th/หอพักบ้านสุขไพบูลย์,หอพักบ้านสุขไพบูลย์,ห้องเดี่ยว,1 ห้องนอน,21.0,"3,300 บาท",-,,3300.0,3300.0,,,
https://www.renthub.in.th/เรสท์โซลูชั่น,เรสท์โซลูชั่น, 1 Bed,1 ห้องนอน,40.0,"5,000 บาท",,,5000.0,5000.0,,,
https://www.renthub.in.th/บ้านชูชัย,บ้านชูชัย,หอพักรวม,สตูดิโอ,3.5,"2,000 - 2,500 บาท",-,,2000.0,2500.0,,,
https://www.renthub.in.th/ใบหยก-เรสซิเดนส์-หอพักใหม่,ใบหยก เรสซิเดนส์ (หอพักใหม่),ห้องพักรายเดือน,สตูดิโอ,28.0,"3,000 - 4,000 บาท",450 - 600 บาท,,3000.0,4000.0,450.0,600.0,
https://www.renthub.in.th/ใบหยก-เรสซิเดนส์-หอพักใหม่,ใบหยก เรสซิเดนส์ (หอพักใหม่),ห้องพักรายเดือน,สตูดิโอ,32.0,"4,000 - 4,500 บาท",-,,4000.0,4500.0,,,
https://www.renthub.in.th/พีเจ-อพาร์ทเม้นท์-pj-apartment,พีเจ อพาร์ทเม้นท์ (PJ Apartment),ห้องพักรายเดือน,สตูดิโอ,30.0,"2,300 - 3,500 บาท",-,,2300.0,3500.0,,,
https://www.renthub.in.th/พีเจ-อพาร์ทเม้นท์-pj-apartment,พีเจ อพาร์ทเม้นท์ (PJ Apartment),ห้องพักรายวัน,สตูดิโอ,30.0,-,,,,,,,
https://www.renthub.in.th/รักษาวงศ์เพลส,รักษาวงศ์เพลส,ห้องแอร์,สตูดิโอ,20.0,"3,500 บาท",-,,3500.0,3500.0,,,
https://www.renthub.in.th/เลขที1--3,เลขที1,ห้องพัก,สตูดิโอ,25.0,"3,000 - 3,500 บาท",-,,3000.0,3500.0,,,
https://www.renthub.in.th/yong-unitz,Yong Unitz,3,1 ห้องนอน,40.0,"3,500 - 8,000 บาท",500 - 650 บาท,,3500.0,8000.0,500.0,650.0,
https://www.renthub.in.th/ห้องเช่า-คุณสุ,ห้องเช่า คุณสุ,ห้องพัก,1 ห้องนอน,16.0,,-,,,,,,
https://www.renthub.in.th/บ้านไปณรัตน์-อพาร์ทเม้นท์-หอพักหญิง-แม่โจ้-เชียงใหม่,บ้านไปณรัตน์ อพาร์ทเม้นท์ หอพักหญิง แม่โจ้ เชียงใหม่,ห้องแอร์,1 ห้องนอน,16.0,"2,300 บาท",-,,2300.0,2300.0,,,
https://www.renthub.in.th/บ้านไปณรัตน์-อพาร์ทเม้นท์-หอพักหญิง-แม่โจ้-เชียงใหม่,บ้านไปณรัตน์ อพาร์ทเม้นท์ หอพักหญิง แม่โจ้ เชียงใหม่,ห้องพัดลม,1 ห้องนอน,16.0,"1,800 บาท",-,,1800.0,1800.0,,,
https://www.renthub.in.th/g-residence-จี-เรสซิเดนซ์,G RESIDENCE (จี เรสซิเดนซ์),สตูดิโอ,สตูดิโอ,34.0,"7,000 บาท",-,,7000.0,7000.0,,,
https://www.renthub.in.th/พงษ์ภิญญ์-บริการห้องพัก-ใกล้รพ-หมาราชนครเชียงใหม่-รพ-สวนดอก,พงษ์ภิญญ์ บริการห้องพัก (ใกล้รพ.หมาราชนครเชียงใหม่; รพ.สวนดอก),ห้องพัก,สตูดิโอ,29.0,"3,400 - 4,500 บาท",,,3400.0,4500.0,,,
https://www.renthub.in.th/ดิอาปอม,ดิอาปอม,ห้องแอร์,1 ห้องนอน,22.0,"4,600 บาท",-,,4600.0,4600.0,,,
https://www.renthub.in.th/กาวิลอพาร์ทเม้นท์,กาวิลอพาร์ทเม้นท์,ห้องพัก,1 ห้องนอน,21.0,"3,000 บาท",-,,3000.0,3000.0,,,
https://www.renthub.in.th/หอพักภัทรชนก,หอพักภัทรชนก,หอพัก,1 ห้องนอน,16.8,"1,800 - 2,500 บาท",-,,1800.0,2500.0,,,
https://www.renthub.in.th/สุภลักษณ์-มั่นชัย-อพาร์ทเม้นต์-（ใกล้โรบินสัน-สนามบิน-）,สุภลักษณ์-มั่นชัย อพาร์ทเม้นต์ （ใกล้โรบินสัน+สนามบิน!）,ห้องพัดลม,1 ห้องนอน,20.0,"2,600 บาท",300 บาท,,2600.0,2600.0,300.0,300.0,
https://www.renthub.in.th/สุภลักษณ์-มั่นชัย-อพาร์ทเม้นต์-（ใกล้โรบินสัน-สนามบิน-）,สุภลักษณ์-มั่นชัย อพาร์ทเม้นต์ （ใกล้โรบินสัน+สนามบิน!）,ห้องแอร์,1 ห้องนอน,20.0,"3,100 บาท",400 บาท,,3100.0,3100.0,400.0,400.0,
https://www.renthub.in.th/ณัฐรัตน์โฮม-2-ตรงข้ามคณะประมง-ม-แม่โจ้-บ้านพักรายวัน-รายเดือน-จ-เชียงใหม่-เพียง-300-เมตร,ณัฐรัตน์โฮม 2  (ตรงข้ามคณะประมง ม.แม่โจ้ ) บ้านพักรายวัน - รายเดือน  จ.เชียงใหม่ เพียง 300 เมตร ),บ้านพักเดี่ยวสไตล์ สไตล์รีสอร์ท  (รายวัน),2 ห้องนอน,60.0,"5,500 - 6,000 บาท","1,000 - 1,500 บาท",,5500.0,6000.0,1000.0,1500.0,
https://www.renthub.in.th/ณัฐรัตน์โฮม-2-ตรงข้ามคณะประมง-ม-แม่โจ้-บ้านพักรายวัน-รายเดือน-จ-เชียงใหม่-เพียง-300-เมตร,ณัฐรัตน์โฮม 2  (ตรงข้ามคณะประมง ม.แม่โจ้ ) บ้านพักรายวัน - รายเดือน  จ.เชียงใหม่ เพียง 300 เมตร ),บ้านเดี่ยว  สไตล์รีสอร์ท  (รายเดือน),1 ห้องนอน,30.0,"3,000 - 4,500 บาท",500 - 800 บาท,,3000.0,4500.0,500.0,800.0,
https://www.renthub.in.th/ณัฐรัตน์โฮม-ห้องพัก-ใกล้-ม-แม่โจ้-จ-เชียงใหม่-ห้องพักรายวัน-รายเดือน-อยู่ใกล้ตลาด-และร้านอาหาร,ณัฐรัตน์โฮม  ห้องพัก  (ใกล้ ม.แม่โจ้ จ.เชียงใหม่)  ห้องพักรายวัน -รายเดือน อยู่ใกล้ตลาด และร้านอาหาร, ห้องพักรายวัน,1 ห้องนอน,24.0,-,350 - 600 บาท,,,,350.0,600.0,
https://www.renthub.in.th/ณัฐรัตน์โฮม-ห้องพัก-ใกล้-ม-แม่โจ้-จ-เชียงใหม่-ห้องพักรายวัน-รายเดือน-อยู่ใกล้ตลาด-และร้านอาหาร,ณัฐรัตน์โฮม  ห้องพัก  (ใกล้ ม.แม่โจ้ จ.เชียงใหม่)  ห้องพักรายวัน -รายเดือน อยู่ใกล้ตลาด และร้านอาหาร,ห้องพักรายเดือน ,1 ห้องนอน,24.0,"2,500 - 3,500 บาท",350 - 600 บาท,,2500.0,3500.0,350.0,600.0,
https://www.renthub.in.th/หอพักธีรยุทธ,หอพักธีรยุทธ,ที่พักแบบรายเดือน,สตูดิโอ,250.0,"2,000 - 2,500 บาท",-,,2000.0,2500.0,,,
https://www.renthub.in.th/บ้านสบาย3,บ้านสบาย3,ห้องแอร์,1 ห้องนอน,49.0,"7,500 - 10,000 บาท","1,000 บาท",,7500.0,10000.0,1000.0,1000.0,
https://www.renthub.in.th/บ้านวิมล-แม่โจ้,บ้านวิมล แม่โจ้,ห้องสตูดิโอ,สตูดิโอ,30.0,"2,200 - 2,700 บาท",-,,2200.0,2700.0,,,
https://www.renthub.in.th/โรงแรม-9สวีท-เชียงใหม่,โรงแรม 9สวีท เชียงใหม่,ห้องดีลักซ์ เตียงใหญ่,1 ห้องนอน,28.0,"25,000 - 30,000 บาท","1,200 - 1,500 บาท",,25000.0,30000.0,1200.0,1500.0,
https://www.renthub.in.th/อินสไปร์-เฮ้าส์,อินสไปร์ เฮ้าส์,Superior,1 ห้องนอน,25.0,"4,000 บาท",400 - 650 บาท,,4000.0,4000.0,400.0,650.0,
https://www.renthub.in.th/หมาน้อยน่ารัก-ทาวเฮ้าส์-สวนดอก-ถนนสุเทพ,หมาน้อยน่ารัก ทาวเฮ้าส์ สวนดอก ถนนสุเทพ,์ห้องระเบียงใหญ่,1 ห้องนอน,30.0,"3,500 บาท",-,,3500.0,3500.0,,,
https://www.renthub.in.th/หมาน้อยน่ารัก-ทาวเฮ้าส์-สวนดอก-ถนนสุเทพ,หมาน้อยน่ารัก ทาวเฮ้าส์ สวนดอก ถนนสุเทพ,ห้องชั้น 1,1 ห้องนอน,25.0,"3,100 บาท",-,,3100.0,3100.0,,,
https://www.renthub.in.th/หมาน้อยน่ารัก-ทาวเฮ้าส์-สวนดอก-ถนนสุเทพ,หมาน้อยน่ารัก ทาวเฮ้าส์ สวนดอก ถนนสุเทพ,ห้องระเบียงยาว,1 ห้องนอน,30.0,"3,400 บาท",-,,3400.0,3400.0,,,
